game_id,period,teamTricode,period_points,possessions,major_runs,run_points,pts_per_poss,game_control_index
S2324-G0764,3,SAS,36.0,24,0,122.0,1.44,0.986
S2324-G0764,3,TOR,25.0,26,0,99.0,0.9259259259259259,0.6545555555555556
S2324-G0764,4,SAS,19.0,17,0,122.0,1.0555555555555556,0.7553333333333333
S2324-G0764,4,TOR,24.0,21,0,99.0,1.0909090909090908,0.7535454545454544
S2324-G0765,1,HOU,29.0,21,0,105.0,1.3181818181818181,0.8959090909090909
S2324-G0765,1,NYK,22.0,22,0,103.0,0.9565217391304348,0.6769130434782609
S2324-G0765,2,HOU,28.0,24,0,105.0,1.12,0.777
S2324-G0765,2,NYK,21.0,22,0,103.0,0.9130434782608695,0.6508260869565217
S2324-G0765,3,HOU,17.0,22,0,105.0,0.7391304347826086,0.5484782608695652
S2324-G0765,3,NYK,28.0,24,0,103.0,1.12,0.775
S2324-G0765,4,HOU,31.0,25,0,105.0,1.1923076923076923,0.8203846153846154
S2324-G0765,4,NYK,32.0,22,0,103.0,1.391304347826087,0.9377826086956521
S2324-G0766,1,MEM,26.0,26,0,87.0,0.9629629629629629,0.6647777777777777
S2324-G0766,1,NOP,31.0,26,0,96.0,1.1481481481481481,0.7848888888888889
S2324-G0766,2,MEM,21.0,19,0,87.0,1.05,0.717
S2324-G0766,2,NOP,30.0,19,0,96.0,1.5,0.9959999999999999
S2324-G0766,3,MEM,26.0,25,0,87.0,1.0,0.6869999999999999
S2324-G0766,3,NOP,25.0,26,0,96.0,0.9259259259259259,0.6515555555555556
S2324-G0766,4,MEM,14.0,19,0,87.0,0.7,0.507
S2324-G0766,4,NOP,10.0,19,0,96.0,0.5,0.396
S2324-G0767,1,DEN,23.0,24,0,95.0,0.92,0.647
S2324-G0767,1,MIL,28.0,23,0,112.0,1.1666666666666667,0.812
S2324-G0767,2,DEN,21.0,19,0,95.0,1.05,0.725
S2324-G0767,2,MIL,32.0,21,0,112.0,1.4545454545454546,0.9847272727272727
S2324-G0767,3,DEN,19.0,25,0,95.0,0.7307692307692307,0.5334615384615384
S2324-G0767,3,MIL,31.0,21,0,112.0,1.4090909090909092,0.9574545454545454
S2324-G0767,4,DEN,32.0,22,0,95.0,1.391304347826087,0.9297826086956521
S2324-G0767,4,MIL,21.0,20,0,112.0,1.0,0.712
S2324-G0768,1,DAL,26.0,29,0,112.0,0.8666666666666667,0.632
S2324-G0768,1,WAS,22.0,29,0,104.0,0.7333333333333333,0.5439999999999999
S2324-G0768,2,DAL,25.0,28,0,112.0,0.8620689655172413,0.6292413793103447
S2324-G0768,2,WAS,36.0,27,0,104.0,1.2857142857142858,0.8754285714285714
S2324-G0768,3,DAL,27.0,24,0,112.0,1.08,0.76
S2324-G0768,3,WAS,30.0,24,0,104.0,1.2,0.824
S2324-G0768,4,DAL,34.0,24,0,112.0,1.36,0.928
S2324-G0768,4,WAS,16.0,22,0,104.0,0.6956521739130435,0.5213913043478261
S2324-G0769,1,GSW,34.0,24,0,129.0,1.36,0.9450000000000001
S2324-G0769,1,UTA,26.0,28,0,107.0,0.896551724137931,0.6449310344827586
S2324-G0769,2,GSW,29.0,23,0,129.0,1.2083333333333333,0.854
S2324-G0769,2,UTA,29.0,23,0,107.0,1.2083333333333333,0.832
S2324-G0769,3,GSW,30.0,29,0,129.0,1.0,0.729
S2324-G0769,3,UTA,25.0,26,0,107.0,0.9259259259259259,0.6625555555555556
S2324-G0769,4,GSW,36.0,25,0,129.0,1.3846153846153846,0.9597692307692307
S2324-G0769,4,UTA,27.0,23,0,107.0,1.125,0.7819999999999999
S2324-G0770,1,LAC,24.0,20,0,100.0,1.1428571428571428,0.7857142857142856
S2324-G0770,1,MIN,28.0,23,0,121.0,1.1666666666666667,0.8210000000000001
S2324-G0770,2,LAC,29.0,21,0,100.0,1.3181818181818181,0.8909090909090909
S2324-G0770,2,MIN,21.0,20,0,121.0,1.0,0.721
S2324-G0770,3,LAC,19.0,21,0,100.0,0.8636363636363636,0.6181818181818182
S2324-G0770,3,MIN,40.0,21,0,121.0,1.8181818181818181,1.2119090909090908
S2324-G0770,4,LAC,28.0,25,0,100.0,1.0769230769230769,0.7461538461538461
S2324-G0770,4,MIN,32.0,25,0,121.0,1.2307692307692308,0.8594615384615385
S2324-G0771,1,BKN,30.0,23,0,110.0,1.25,0.86
S2324-G0771,1,BOS,36.0,21,0,118.0,1.6363636363636365,1.0998181818181818
S2324-G0771,2,BKN,27.0,23,0,110.0,1.125,0.7849999999999999
S2324-G0771,2,BOS,36.0,24,0,118.0,1.44,0.982
S2324-G0771,3,BKN,25.0,23,0,110.0,1.0416666666666667,0.735
S2324-G0771,3,BOS,26.0,24,0,118.0,1.04,0.742
S2324-G0771,4,BKN,28.0,20,0,110.0,1.3333333333333333,0.9099999999999999
S2324-G0771,4,BOS,20.0,20,0,118.0,0.9523809523809523,0.6894285714285714
S2324-G0772,1,OKC,31.0,30,0,127.0,1.0,0.727
S2324-G0772,1,ORL,32.0,29,0,113.0,1.0666666666666667,0.753
S2324-G0772,2,OKC,29.0,25,0,127.0,1.1153846153846154,0.7962307692307692
S2324-G0772,2,ORL,20.0,24,0,113.0,0.8,0.593
S2324-G0772,3,OKC,32.0,18,0,127.0,1.6842105263157894,1.1375263157894735
S2324-G0772,3,ORL,30.0,21,0,113.0,1.3636363636363635,0.9311818181818181
S2324-G0772,4,OKC,35.0,22,0,127.0,1.5217391304347827,1.0400434782608696
S2324-G0772,4,ORL,31.0,22,0,113.0,1.3478260869565217,0.921695652173913
S2324-G0773,1,MIA,40.0,25,0,123.0,1.5384615384615385,1.0460769230769231
S2324-G0773,1,MIL,28.0,24,0,97.0,1.12,0.769
S2324-G0773,2,MIA,29.0,24,0,123.0,1.16,0.819
S2324-G0773,2,MIL,24.0,24,0,97.0,0.96,0.6729999999999999
S2324-G0773,3,MIA,29.0,24,0,123.0,1.16,0.819
S2324-G0773,3,MIL,24.0,23,0,97.0,1.0,0.697
S2324-G0773,4,MIA,25.0,22,0,123.0,1.0869565217391304,0.7751739130434782
S2324-G0773,4,MIL,21.0,23,0,97.0,0.875,0.622
S2324-G0774,1,PHX,38.0,27,0,130.0,1.3571428571428572,0.9442857142857143
S2324-G0774,1,SAC,39.0,30,0,125.0,1.2580645161290323,0.8798387096774193
S2324-G0774,2,PHX,26.0,20,0,130.0,1.2380952380952381,0.8728571428571429
S2324-G0774,2,SAC,28.0,23,0,125.0,1.1666666666666667,0.8250000000000001
S2324-G0774,3,PHX,30.0,19,0,130.0,1.5,1.0299999999999998
S2324-G0774,3,SAC,25.0,22,0,125.0,1.0869565217391304,0.7771739130434782
S2324-G0774,4,PHX,36.0,27,0,130.0,1.2857142857142858,0.9014285714285715
S2324-G0774,4,SAC,33.0,26,0,125.0,1.2222222222222223,0.8583333333333334
S2324-G0775,1,MIN,37.0,28,0,121.0,1.2758620689655173,0.8865172413793104
S2324-G0775,1,POR,25.0,30,0,109.0,0.8064516129032258,0.5928709677419355
S2324-G0775,2,MIN,22.0,17,0,121.0,1.2222222222222223,0.8543333333333334
S2324-G0775,2,POR,26.0,18,0,109.0,1.368421052631579,0.9300526315789474
S2324-G0775,3,MIN,25.0,21,0,121.0,1.1363636363636365,0.8028181818181819
S2324-G0775,3,POR,32.0,21,0,109.0,1.4545454545454546,0.9817272727272727
S2324-G0775,4,MIN,37.0,25,0,121.0,1.4230769230769231,0.9748461538461538
S2324-G0775,4,POR,26.0,23,0,109.0,1.0833333333333333,0.7589999999999999
S2324-G0776,1,DET,24.0,29,0,111.0,0.8,0.591
S2324-G0776,1,LAL,34.0,27,0,125.0,1.2142857142857142,0.8535714285714285
S2324-G0776,2,DET,24.0,26,0,111.0,0.8888888888888888,0.6443333333333333
S2324-G0776,2,LAL,37.0,22,0,125.0,1.608695652173913,1.0902173913043478
S2324-G0776,3,DET,31.0,25,0,111.0,1.1923076923076923,0.8263846153846154
S2324-G0776,3,LAL,28.0,24,0,125.0,1.12,0.797
S2324-G0776,4,DET,32.0,21,0,111.0,1.4545454545454546,0.9837272727272727
S2324-G0776,4,LAL,26.0,20,0,125.0,1.2380952380952381,0.8678571428571429
S2324-G0777,1,ATL,31.0,21,0,99.0,1.4090909090909092,0.9444545454545454
S2324-G0777,1,CHA,29.0,21,0,122.0,1.3181818181818181,0.9129090909090909
S2324-G0777,2,ATL,24.0,24,0,99.0,0.96,0.6749999999999999
S2324-G0777,2,CHA,32.0,21,0,122.0,1.4545454545454546,0.9947272727272727
S2324-G0777,3,ATL,25.0,22,0,99.0,1.0869565217391304,0.7511739130434781
S2324-G0777,3,CHA,35.0,24,0,122.0,1.4,0.962
S2324-G0777,4,ATL,19.0,25,0,99.0,0.7307692307692307,0.5374615384615384
S2324-G0777,4,CHA,26.0,25,0,122.0,1.0,0.722
S2324-G0778,1,NYK,36.0,25,0,100.0,1.3846153846153846,0.9307692307692307
S2324-G0778,1,ORL,27.0,24,0,118.0,1.08,0.766
S2324-G0778,2,NYK,19.0,24,0,100.0,0.76,0.5559999999999999
S2324-G0778,2,ORL,38.0,24,0,118.0,1.52,1.0299999999999998
S2324-G0778,3,NYK,22.0,19,0,100.0,1.1,0.76
S2324-G0778,3,ORL,24.0,17,0,118.0,1.3333333333333333,0.9179999999999999
S2324-G0778,4,NYK,23.0,20,0,100.0,1.0952380952380953,0.7571428571428571
S2324-G0778,4,ORL,29.0,19,0,118.0,1.45,0.988
S2324-G0779,1,MIA,33.0,23,0,109.0,1.375,0.9339999999999999
S2324-G0779,1,PHI,33.0,21,0,104.0,1.5,1.004
S2324-G0779,2,MIA,27.0,27,0,109.0,0.9642857142857143,0.6875714285714285
S2324-G0779,2,PHI,29.0,28,0,104.0,1.0,0.704
S2324-G0779,3,MIA,23.0,23,0,109.0,0.9583333333333334,0.6839999999999999
S2324-G0779,3,PHI,20.0,22,0,104.0,0.8695652173913043,0.6257391304347826
S2324-G0779,4,MIA,26.0,22,0,109.0,1.1304347826086956,0.7872608695652173
S2324-G0779,4,PHI,22.0,21,0,104.0,1.0,0.704
S2324-G0780,1,BKN,15.0,20,0,86.0,0.7142857142857143,0.5145714285714286
S2324-G0780,1,BOS,30.0,17,0,136.0,1.6666666666666667,1.1360000000000001
S2324-G0780,2,BKN,17.0,20,0,86.0,0.8095238095238095,0.5717142857142857
S2324-G0780,2,BOS,38.0,24,0,136.0,1.52,1.048
S2324-G0780,3,BKN,23.0,21,0,86.0,1.0454545454545454,0.7132727272727272
S2324-G0780,3,BOS,33.0,21,0,136.0,1.5,1.036
S2324-G0780,4,BKN,31.0,24,0,86.0,1.24,0.83
S2324-G0780,4,BOS,35.0,22,0,136.0,1.5217391304347827,1.0490434782608697
S2324-G0781,1,CHI,32.0,22,0,105.0,1.391304347826087,0.9397826086956521
S2324-G0781,1,CLE,25.0,21,0,108.0,1.1363636363636365,0.7898181818181819
S2324-G0781,2,CHI,17.0,20,0,105.0,0.8095238095238095,0.5907142857142857
S2324-G0781,2,CLE,18.0,19,0,108.0,0.9,0.648
S2324-G0781,3,CHI,27.0,26,0,105.0,1.0,0.705
S2324-G0781,3,CLE,28.0,22,0,108.0,1.2173913043478262,0.8384347826086956
S2324-G0781,4,CHI,29.0,20,0,105.0,1.380952380952381,0.9335714285714285
S2324-G0781,4,CLE,37.0,19,0,108.0,1.85,1.2180000000000002
S2324-G0782,1,IND,31.0,28,0,127.0,1.0689655172413792,0.7683793103448275
S2324-G0782,1,TOR,35.0,28,0,125.0,1.206896551724138,0.8491379310344828
S2324-G0782,2,IND,34.0,26,0,127.0,1.2592592592592593,0.8825555555555555
S2324-G0782,2,TOR,36.0,27,0,125.0,1.2857142857142858,0.8964285714285715
S2324-G0782,3,IND,36.0,25,0,127.0,1.3846153846153846,0.9577692307692307
S2324-G0782,3,TOR,32.0,24,0,125.0,1.28,0.893
S2324-G0782,4,IND,26.0,20,0,127.0,1.2380952380952381,0.8698571428571429
S2324-G0782,4,TOR,22.0,23,0,125.0,0.9166666666666666,0.6749999999999999
S2324-G0783,1,HOU,21.0,18,0,113.0,1.105263157894737,0.7761578947368422
S2324-G0783,1,MEM,36.0,19,0,121.0,1.8,1.201
S2324-G0783,2,HOU,28.0,22,0,113.0,1.2173913043478262,0.8434347826086956
S2324-G0783,2,MEM,22.0,21,0,121.0,1.0,0.721
S2324-G0783,3,HOU,32.0,21,0,113.0,1.4545454545454546,0.9857272727272727
S2324-G0783,3,MEM,26.0,21,0,121.0,1.1818181818181819,0.8300909090909091
S2324-G0783,4,HOU,32.0,28,0,113.0,1.103448275862069,0.7750689655172414
S2324-G0783,4,MEM,37.0,23,0,121.0,1.5416666666666667,1.046
S2324-G0784,1,NOP,31.0,29,0,133.0,1.0333333333333334,0.753
S2324-G0784,1,WAS,26.0,25,0,126.0,1.0,0.726
S2324-G0784,2,NOP,37.0,28,0,133.0,1.2758620689655173,0.8985172413793104
S2324-G0784,2,WAS,34.0,25,0,126.0,1.3076923076923077,0.9106153846153846
S2324-G0784,3,NOP,31.0,25,0,133.0,1.1923076923076923,0.8483846153846154
S2324-G0784,3,WAS,38.0,27,0,126.0,1.3571428571428572,0.9402857142857143
S2324-G0784,4,NOP,34.0,24,0,133.0,1.36,0.9490000000000001
S2324-G0784,4,WAS,28.0,27,0,126.0,1.0,0.726
S2324-G0785,1,DAL,25.0,27,0,116.0,0.8928571428571429,0.6517142857142857
S2324-G0785,1,SAS,32.0,26,0,93.0,1.1851851851851851,0.804111111111111
S2324-G0785,2,DAL,31.0,23,0,116.0,1.2916666666666667,0.891
S2324-G0785,2,SAS,19.0,22,0,93.0,0.8260869565217391,0.5886521739130435
S2324-G0785,3,DAL,32.0,19,0,116.0,1.6,1.076
S2324-G0785,3,SAS,14.0,25,0,93.0,0.5384615384615384,0.41607692307692307
S2324-G0785,4,DAL,28.0,23,0,116.0,1.1666666666666667,0.8160000000000001
S2324-G0785,4,SAS,28.0,22,0,93.0,1.2173913043478262,0.8234347826086956
S2324-G0786,1,DEN,27.0,24,0,98.0,1.08,0.746
S2324-G0786,1,SAC,16.0,23,0,102.0,0.6666666666666666,0.502
S2324-G0786,2,DEN,26.0,21,0,98.0,1.1818181818181819,0.8070909090909091
S2324-G0786,2,SAC,25.0,22,0,102.0,1.0869565217391304,0.7541739130434781
S2324-G0786,3,DEN,21.0,18,0,98.0,1.105263157894737,0.7611578947368421
S2324-G0786,3,SAC,30.0,16,0,102.0,1.7647058823529411,1.1608235294117648
S2324-G0786,4,DEN,24.0,23,0,98.0,1.0,0.698
S2324-G0786,4,SAC,31.0,22,0,102.0,1.3478260869565217,0.910695652173913
S2324-G0787,1,DET,25.0,30,0,100.0,0.8064516129032258,0.5838709677419355
S2324-G0787,1,PHX,37.0,31,0,116.0,1.15625,0.80975
S2324-G0787,2,DET,16.0,30,0,100.0,0.5161290322580645,0.4096774193548387
S2324-G0787,2,PHX,33.0,30,0,116.0,1.064516129032258,0.7547096774193548
S2324-G0787,3,DET,28.0,27,0,100.0,1.0,0.7
S2324-G0787,3,PHX,29.0,24,0,116.0,1.16,0.8119999999999999
S2324-G0787,4,DET,31.0,20,0,100.0,1.4761904761904763,0.9857142857142858
S2324-G0787,4,PHX,17.0,19,0,116.0,0.85,0.626
S2324-G0788,1,LAL,34.0,25,0,138.0,1.3076923076923077,0.9226153846153846
S2324-G0788,1,UTA,28.0,27,0,122.0,1.0,0.722
S2324-G0788,2,LAL,36.0,27,0,138.0,1.2857142857142858,0.9094285714285715
S2324-G0788,2,UTA,41.0,28,0,122.0,1.4137931034482758,0.9702758620689654
S2324-G0788,3,LAL,38.0,25,0,138.0,1.4615384615384615,1.0149230769230768
S2324-G0788,3,UTA,23.0,24,0,122.0,0.92,0.674
S2324-G0788,4,LAL,30.0,23,0,138.0,1.25,0.888
S2324-G0788,4,UTA,30.0,25,0,122.0,1.1538461538461537,0.8143076923076922
S2324-G0789,1,GSW,30.0,20,0,125.0,1.4285714285714286,0.9821428571428571
S2324-G0789,1,LAC,23.0,22,0,130.0,1.0,0.73
S2324-G0789,2,GSW,29.0,24,0,125.0,1.16,0.821
S2324-G0789,2,LAC,29.0,21,0,130.0,1.3181818181818181,0.9209090909090909
S2324-G0789,3,GSW,38.0,27,0,125.0,1.3571428571428572,0.9392857142857143
S2324-G0789,3,LAC,34.0,28,0,130.0,1.1724137931034482,0.8334482758620689
S2324-G0789,4,GSW,28.0,27,0,125.0,1.0,0.725
S2324-G0789,4,LAC,44.0,27,0,130.0,1.5714285714285714,1.072857142857143
S2324-G0790,1,MEM,29.0,21,0,113.0,1.3181818181818181,0.9039090909090909
S2324-G0790,1,MIL,26.0,21,0,110.0,1.1818181818181819,0.8190909090909091
S2324-G0790,2,MEM,28.0,27,0,113.0,1.0,0.713
S2324-G0790,2,MIL,31.0,28,0,110.0,1.0689655172413792,0.7513793103448275
S2324-G0790,3,MEM,37.0,23,0,113.0,1.5416666666666667,1.038
S2324-G0790,3,MIL,28.0,26,0,110.0,1.037037037037037,0.7322222222222221
S2324-G0790,4,MEM,19.0,22,0,113.0,0.8260869565217391,0.6086521739130435
S2324-G0790,4,MIL,25.0,21,0,110.0,1.1363636363636365,0.7918181818181819
S2324-G0791,1,MIN,44.0,25,0,128.0,1.6923076923076923,1.1433846153846154
S2324-G0791,1,POR,14.0,26,0,91.0,0.5185185185185185,0.4021111111111111
S2324-G0791,2,MIN,22.0,23,0,128.0,0.9166666666666666,0.6779999999999999
S2324-G0791,2,POR,37.0,24,0,91.0,1.48,0.979
S2324-G0791,3,MIN,33.0,22,0,128.0,1.434782608695652,0.9888695652173912
S2324-G0791,3,POR,25.0,22,0,91.0,1.0869565217391304,0.7431739130434781
S2324-G0791,4,MIN,29.0,24,0,128.0,1.16,0.824
S2324-G0791,4,POR,15.0,25,0,91.0,0.5769230769230769,0.4371538461538461
S2324-G0792,1,CLE,24.0,24,0,109.0,0.96,0.6849999999999999
S2324-G0792,1,ORL,29.0,21,0,116.0,1.3181818181818181,0.9069090909090909
S2324-G0792,2,CLE,26.0,24,0,109.0,1.04,0.733
S2324-G0792,2,ORL,25.0,23,0,116.0,1.0416666666666667,0.741
S2324-G0792,3,CLE,32.0,20,0,109.0,1.5238095238095237,1.0232857142857141
S2324-G0792,3,ORL,32.0,24,0,116.0,1.28,0.884
S2324-G0792,4,CLE,27.0,25,0,109.0,1.0384615384615385,0.7320769230769231
S2324-G0792,4,ORL,30.0,21,0,116.0,1.3636363636363635,0.9341818181818181
S2324-G0793,1,DET,25.0,25,0,115.0,0.9615384615384616,0.6919230769230769
S2324-G0793,1,IND,42.0,29,0,129.0,1.4,0.969
S2324-G0793,2,DET,18.0,27,0,115.0,0.6428571428571429,0.5007142857142857
S2324-G0793,2,IND,30.0,28,0,129.0,1.0344827586206897,0.7496896551724138
S2324-G0793,3,DET,45.0,28,0,115.0,1.5517241379310345,1.0460344827586208
S2324-G0793,3,IND,30.0,28,0,129.0,1.0344827586206897,0.7496896551724138
S2324-G0793,4,DET,27.0,24,0,115.0,1.08,0.763
S2324-G0793,4,IND,27.0,21,0,129.0,1.2272727272727273,0.8653636363636363
S2324-G0794,1,NYK,32.0,26,0,110.0,1.1851851851851851,0.821111111111111
S2324-G0794,1,PHI,21.0,24,0,96.0,0.84,0.6
S2324-G0794,2,NYK,37.0,25,0,110.0,1.4230769230769231,0.9638461538461538
S2324-G0794,2,PHI,25.0,24,0,96.0,1.0,0.696
S2324-G0794,3,NYK,22.0,21,0,110.0,1.0,0.71
S2324-G0794,3,PHI,35.0,25,0,96.0,1.3461538461538463,0.9036923076923077
S2324-G0794,4,NYK,19.0,21,0,110.0,0.8636363636363636,0.6281818181818182
S2324-G0794,4,PHI,15.0,24,0,96.0,0.6,0.45599999999999996
S2324-G0795,1,BKN,21.0,20,0,93.0,1.0,0.693
S2324-G0795,1,TOR,30.0,21,0,121.0,1.3636363636363635,0.9391818181818181
S2324-G0795,2,BKN,27.0,21,0,93.0,1.2272727272727273,0.8293636363636363
S2324-G0795,2,TOR,29.0,20,0,121.0,1.380952380952381,0.9495714285714285
S2324-G0795,3,BKN,23.0,28,0,93.0,0.7931034482758621,0.5688620689655173
S2324-G0795,3,TOR,23.0,27,0,121.0,0.8214285714285714,0.6138571428571429
S2324-G0795,4,BKN,22.0,24,0,93.0,0.88,0.621
S2324-G0795,4,TOR,39.0,25,0,121.0,1.5,1.021
S2324-G0796,1,DAL,32.0,30,0,123.0,1.032258064516129,0.7423548387096773
S2324-G0796,1,PHX,33.0,28,0,113.0,1.1379310344827587,0.7957586206896552
S2324-G0796,2,DAL,28.0,17,0,123.0,1.5555555555555556,1.0563333333333333
S2324-G0796,2,PHX,30.0,20,0,113.0,1.4285714285714286,0.9701428571428571
S2324-G0796,3,DAL,36.0,21,0,123.0,1.6363636363636365,1.1048181818181817
S2324-G0796,3,PHX,28.0,21,0,113.0,1.2727272727272727,0.8766363636363635
S2324-G0796,4,DAL,27.0,25,0,123.0,1.0384615384615385,0.7460769230769231
S2324-G0796,4,PHX,22.0,23,0,113.0,0.9166666666666666,0.6629999999999999
S2324-G0797,1,BOS,31.0,23,0,129.0,1.2916666666666667,0.904
S2324-G0797,1,CHI,23.0,22,0,112.0,1.0,0.712
S2324-G0797,2,BOS,28.0,27,0,129.0,1.0,0.729
S2324-G0797,2,CHI,39.0,24,0,112.0,1.56,1.048
S2324-G0797,3,BOS,37.0,26,0,129.0,1.3703703703703705,0.9512222222222223
S2324-G0797,3,CHI,21.0,25,0,112.0,0.8076923076923077,0.5966153846153847
S2324-G0797,4,BOS,33.0,22,0,129.0,1.434782608695652,0.9898695652173912
S2324-G0797,4,CHI,29.0,25,0,112.0,1.1153846153846154,0.7812307692307692
S2324-G0798,1,HOU,27.0,25,0,105.0,1.0384615384615385,0.7280769230769231
S2324-G0798,1,NOP,31.0,30,0,127.0,1.0,0.727
S2324-G0798,2,HOU,23.0,26,0,105.0,0.8518518518518519,0.616111111111111
S2324-G0798,2,NOP,32.0,23,0,127.0,1.3333333333333333,0.9269999999999999
S2324-G0798,3,HOU,29.0,27,0,105.0,1.0357142857142858,0.7264285714285714
S2324-G0798,3,NOP,38.0,24,0,127.0,1.52,1.039
S2324-G0798,4,HOU,26.0,26,0,105.0,0.9629629629629629,0.6827777777777777
S2324-G0798,4,NOP,26.0,29,0,127.0,0.8666666666666667,0.647
S2324-G0799,1,LAC,33.0,27,0,107.0,1.1785714285714286,0.8141428571428572
S2324-G0799,1,OKC,35.0,30,0,129.0,1.1290322580645162,0.8064193548387097
S2324-G0799,2,LAC,26.0,23,0,107.0,1.0833333333333333,0.7569999999999999
S2324-G0799,2,OKC,26.0,24,0,129.0,1.04,0.753
S2324-G0799,3,LAC,23.0,27,0,107.0,0.8214285714285714,0.5998571428571429
S2324-G0799,3,OKC,35.0,25,0,129.0,1.3461538461538463,0.9366923076923077
S2324-G0799,4,LAC,25.0,23,0,107.0,1.0416666666666667,0.732
S2324-G0799,4,OKC,33.0,25,0,129.0,1.2692307692307692,0.8905384615384615
S2324-G0800,1,DEN,38.0,30,0,130.0,1.2258064516129032,0.8654838709677419
S2324-G0800,1,WAS,25.0,27,0,110.0,0.8928571428571429,0.6457142857142857
S2324-G0800,2,DEN,34.0,23,0,130.0,1.4166666666666667,0.98
S2324-G0800,2,WAS,24.0,27,0,110.0,0.8571428571428571,0.6242857142857142
S2324-G0800,3,DEN,29.0,30,0,130.0,0.9354838709677419,0.6912903225806452
S2324-G0800,3,WAS,34.0,31,0,110.0,1.0625,0.7474999999999999
S2324-G0800,4,DEN,29.0,27,0,130.0,1.0357142857142858,0.7514285714285714
S2324-G0800,4,WAS,27.0,24,0,110.0,1.08,0.758
S2324-G0801,1,CHA,34.0,21,0,115.0,1.5454545454545454,1.0422727272727272
S2324-G0801,1,UTA,26.0,22,0,107.0,1.1304347826086956,0.7852608695652173
S2324-G0801,2,CHA,22.0,21,0,115.0,1.0,0.715
S2324-G0801,2,UTA,26.0,23,0,107.0,1.0833333333333333,0.7569999999999999
S2324-G0801,3,CHA,29.0,26,0,115.0,1.0740740740740742,0.7594444444444445
S2324-G0801,3,UTA,38.0,27,0,107.0,1.3571428571428572,0.9212857142857143
S2324-G0801,4,CHA,30.0,22,0,115.0,1.3043478260869565,0.8976086956521739
S2324-G0801,4,UTA,17.0,21,0,107.0,0.7727272727272727,0.5706363636363636
S2324-G0802,1,GSW,31.0,24,0,128.0,1.24,0.872
S2324-G0802,1,LAL,28.0,26,0,110.0,1.037037037037037,0.7322222222222221
S2324-G0802,2,GSW,36.0,24,0,128.0,1.44,0.992
S2324-G0802,2,LAL,28.0,26,0,110.0,1.037037037037037,0.7322222222222221
S2324-G0802,3,GSW,31.0,22,0,128.0,1.3478260869565217,0.936695652173913
S2324-G0802,3,LAL,26.0,24,0,110.0,1.04,0.734
S2324-G0802,4,GSW,30.0,19,0,128.0,1.5,1.028
S2324-G0802,4,LAL,28.0,18,0,110.0,1.4736842105263157,0.9942105263157894
S2324-G0803,1,SAC,30.0,24,0,127.0,1.2,0.847
S2324-G0803,1,SAS,32.0,23,0,122.0,1.3333333333333333,0.9219999999999999
S2324-G0803,2,SAC,35.0,23,0,127.0,1.4583333333333333,1.0019999999999998
S2324-G0803,2,SAS,25.0,24,0,122.0,1.0,0.722
S2324-G0803,3,SAC,28.0,26,0,127.0,1.037037037037037,0.7492222222222221
S2324-G0803,3,SAS,30.0,26,0,122.0,1.1111111111111112,0.7886666666666666
S2324-G0803,4,SAC,34.0,25,0,127.0,1.3076923076923077,0.9116153846153846
S2324-G0803,4,SAS,35.0,27,0,122.0,1.25,0.872
S2324-G0804,1,ATL,22.0,27,0,121.0,0.7857142857142857,0.5924285714285714
S2324-G0804,1,TOR,33.0,22,0,123.0,1.434782608695652,0.9838695652173912
S2324-G0804,2,ATL,42.0,28,0,121.0,1.4482758620689655,0.9899655172413793
S2324-G0804,2,TOR,32.0,26,0,123.0,1.1851851851851851,0.834111111111111
S2324-G0804,3,ATL,26.0,24,0,121.0,1.04,0.745
S2324-G0804,3,TOR,31.0,24,0,123.0,1.24,0.867
S2324-G0804,4,ATL,31.0,23,0,121.0,1.2916666666666667,0.896
S2324-G0804,4,TOR,27.0,18,0,123.0,1.4210526315789473,0.9756315789473684
S2324-G0805,1,CLE,25.0,20,0,97.0,1.1904761904761905,0.8112857142857143
S2324-G0805,1,PHI,25.0,23,0,104.0,1.0416666666666667,0.729
S2324-G0805,2,CLE,25.0,21,0,97.0,1.1363636363636365,0.7788181818181819
S2324-G0805,2,PHI,28.0,21,0,104.0,1.2727272727272727,0.8676363636363635
S2324-G0805,3,CLE,20.0,21,0,97.0,0.9090909090909091,0.6424545454545454
S2324-G0805,3,PHI,21.0,19,0,104.0,1.05,0.734
S2324-G0805,4,CLE,27.0,19,0,97.0,1.35,0.907
S2324-G0805,4,PHI,30.0,19,0,104.0,1.5,1.004
S2324-G0806,1,HOU,20.0,23,0,114.0,0.8333333333333334,0.614
S2324-G0806,1,PHX,28.0,27,0,110.0,1.0,0.71
S2324-G0806,2,HOU,37.0,27,0,114.0,1.3214285714285714,0.9068571428571428
S2324-G0806,2,PHX,24.0,26,0,110.0,0.8888888888888888,0.6433333333333333
S2324-G0806,3,HOU,32.0,19,0,114.0,1.6,1.0739999999999998
S2324-G0806,3,PHX,24.0,19,0,110.0,1.2,0.83
S2324-G0806,4,HOU,25.0,19,0,114.0,1.25,0.864
S2324-G0806,4,PHX,34.0,19,0,110.0,1.7,1.1300000000000001
S2324-G0807,1,LAC,29.0,24,0,101.0,1.16,0.7969999999999999
S2324-G0807,1,MEM,29.0,28,0,95.0,1.0,0.695
S2324-G0807,2,LAC,24.0,22,0,101.0,1.0434782608695652,0.727086956521739
S2324-G0807,2,MEM,30.0,26,0,95.0,1.1111111111111112,0.7616666666666666
